#name	description	is_reversible	data_source	is_spontaneous
DASYN120	CDP-diacylglycerol synthetase (n-C12:0)	0	iJO1366	0
MTHFC	methenyltetrahydrofolate cyclohydrolase	1	iJO1366	0
MTHFD	methylenetetrahydrofolate dehydrogenase (NADP)	1	iJO1366	0
TRPS2	tryptophan synthase (indole)	0	iJO1366	0
TRPS3	tryptophan synthase (indoleglycerol phosphate)	0	iJO1366	0
TRPS1	tryptophan synthase (indoleglycerol phosphate)	0	iJO1366	0
CD2t3pp	cadmium (Cd+2) transport out via proton antiport (periplasm)	0	iJO1366	0
FE2t3pp	iron (Fe+2) transport out via proton antiport (periplasm)	0	iJO1366	0
DHAtex	Dihydroxyacetone transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLXCL	glyoxalate carboligase	0	iJO1366	0
DURIt2pp	deoxyuridine transport in via proton symport (periplasm)	0	iJO1366	0
DOXRBCNtex	Doxorubicin transport via diffusion (extracellular to periplasm)	1	iJO1366	0
EAR181x1	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)	0	iJO1366_genetic_unlumping	0
OMPDC	orotidine-5_prime_-phosphate decarboxylase	0	iJO1366	0
2AGPEAT161	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1)	0	iJO1366	0
MOGDS	molybdopterin guanine dinucleotide synthase	0	iJO1366	0
TDP	thiamin pyrophosphatase	0	iJO1366	0
OHPHM	2-octaprenyl-6-hydroxyphenol methylase	0	iJO1366	0
PPAt4pp	Na+/Propionate symporter (periplasm)	0	iJO1366	0
TYROXDApp	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm)	0	iJO1366	0
NADDP	NAD diphosphatase	0	iJO1366	0
PSP_Lpp	phospho-L-serine phosphatase (periplasmic)	0	iJO1366	0
GTPtex	GTP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
AGt3	silver transport out via proton antiport	0	iJO1366	0
R1PK	ribose 1-phosphokinase	0	iJO1366	0
AOBUTDs	L-2-amino-3-oxobutanoate decarboxylation (spontaneous)	0	iJO1366	1
HCYSMT2	Homocysteine Methyltransferase	0	iJO1366	0
MDDCP4pp	murein D,D-carboxypeptidase (murein5p4p) (periplasm)	0	iJO1366	0
ADCL	4-aminobenzoate synthase	0	iJO1366	0
CYANSTpp	Cyanide sulfurtransferase (periplasmic)	0	iJO1366	0
HSDy	homoserine dehydrogenase (NADPH)	1	iJO1366	0
XYLK2	L-xylulokinase	0	iJO1366	0
NOtpp	NO transport (diffusion)	1	iJO1366	1
FE2abcpp	iron (II) transport via ABC system (periplasm)	0	iJO1366	0
NMNDA	nicotinamide-nucleotide amidase	0	iJO1366	0
HPPPNtex	3-(3-hydroxyphenyl)propionate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GMHEPPA	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	0	iJO1366	0
MCPST	3-mercaptopyruvate sulfurtransferase	0	iJO1366	0
CDAPPA181	CDP-Diacylglycerol pyrophostatase (n-C18:1)	0	iJO1366	0
CDAPPA180	CDP-Diacylglycerol pyrophostatase (n-C18:0)	0	iJO1366	0
FUCtex	L-fucose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PGMT	phosphoglucomutase	1	iJO1366	0
GLYAT	glycine C-acetyltransferase	1	iJO1366	0
ANHGMtex	GlcNAc-anhMurNAc transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLYCLTtex	glycolate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MOADSUx1	MoaD sulfuration (nadh, assumed)	0	iJO1366_genetic_unlumping	0
ZNabcpp	zinc (Zn+2) transport via ABC system (periplasm)	0	iJO1366	0
LPLIPAL2ATE141	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)	0	iJO1366	0
DHPTDNR	dihydropteridine reductase	1	iJO1366	0
UAMAGS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	0	iJO1366	0
FRUURt2rpp	D-fructuronate transport via proton symport, reversible (periplasm)	1	iJO1366	0
ADNtex	adenosine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
DHPS2	dihydropteroate synthase	0	iJO1366	0
PYDXtex	pyridoxal transport via diffusion (extracellular)	1	iJO1366	0
LPLIPAL1E141pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)	0	iJO1366	0
FACOAE60	fatty-acid-CoA thioesterase (hexanoate)	0	iJO1366	0
DHBSH	2,3-dihydroxybenzoylserine hydrolase	0	iJO1366	0
GLYOX3	glyoxalase III	0	iJO1366	0
ACACT4r	acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)	1	iJO1366	0
COLIPAabctex	core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	0	iJO1366	0
PPTHpp	Phosphonate hydrogenase (periplasm)	0	iJO1366	0
PLIPA1E180pp	Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)	0	iJO1366	0
TMPPP	thiamine-phosphate diphosphorylase	0	iJO1366	0
ARGORNt7pp	arginine/ornithine antiporter (periplasm)	1	iJO1366	0
PLIPA1G140pp	Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)	0	iJO1366	0
G1PACT	glucosamine-1-phosphate N-acetyltransferase	0	iJO1366	0
FACOAL80t2pp	fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling)	0	iJO1366	0
PGSA161	Phosphatidylglycerol synthase (n-C16:1)	0	iJO1366	0
FACOAE80	fatty-acid-CoA thioesterase (octanoate)	0	iJO1366	0
TRE6PH	trehalose-6-phosphate hydrolase	0	iJO1366	0
OMBZLM	2-Octaprenyl-6-methoxy-benzoquinol methylase	0	iJO1366	0
TRE6PP	trehalose-phosphatase	0	iJO1366	0
TRE6PS	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	0	iJO1366	0
THRt4pp	L-threonine  via sodium symport (periplasm)	0	iJO1366	0
THDPS	tetrahydrodipicolinate succinylase	0	iJO1366	0
DMQMT	3-Dimethylubiquinonol 3-methyltransferase	0	iJO1366	0
GALtex	D-galactose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
4PCPpp	tetrapeptide L,D-carboxypeptidase (periplasm)	0	iJO1366	0
ILEt2rpp	L-isoleucine reversible transport via proton symport (periplasm)	1	iJO1366	0
PPNCL2	phosphopantothenate-cysteine ligase	0	iJO1366	0
DHPPDA2	diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp)	0	iJO1366	0
H2tpp	hydrogen transport diffusion (periplasm)	1	iJO1366	1
CITtex	citrate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GUACYC	guanylate cyclase	0	iJO1366	0
4HTHRS	4-Hydroxy-L-threonine synthase	0	iJO1366	0
tl_generation	tl_generation	0	M_protein_recon	0
PLIPA1E141pp	Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)	0	iJO1366	0
LPLIPAL2ATG161	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)	0	iJO1366	0
FADRx2	FAD reductase	0	iJO1366	0
APRAUR	5-amino-6-(5-phosphoribosylamino)uracil reductase	0	iJO1366	0
XYLUt2pp	L-xylulose transport in via proton symport (periplasm)	0	iJO1366	0
HYD3pp	Hydrogenase (Demethylmenaquinone-8: 2 protons) (periplasm)	0	iJO1366	0
GLBRAN2	1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)	0	iJO1366	0
UDPGDC	UDP-glucuronate C-4_prime__prime_ decarboxylase	0	iJO1366	0
NTD10pp	5_prime_-nucleotidase (XMP)	0	iJO1366	0
CITt7pp	Citrate transport via succinate antiport (periplasm)	0	iJO1366	0
LPLIPAL1G120pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)	0	iJO1366	0
GMHEPK	D-glycero-D-manno-heptose 7-phosphate kinase	0	iJO1366	0
FE3DCITabcpp	iron transport from ferric-dicitrate via ABC system (periplasm)	0	iJO1366	0
TAURabcpp	taurine transport via ABC system (periplasm)	0	iJO1366	0
ADNt2rpp	adenosine transport in via proton symport, reversible (periplasm)	1	iJO1366	0
CYTDK2	cytidine kinase (GTP)	0	iJO1366	0
PLIPA2E181pp	Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)	0	iJO1366	0
23CUMPtex	23cUMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
DHNPTE	Dihydroneopterin epimerase	1	iJO1366	0
MG2t3_2pp	magnesium (Mg+2) transport in/out via proton antiport (periplasm)	1	iJO1366	0
PMANM	phosphomannomutase	1	iJO1366	0
PIt2rpp	phosphate reversible transport via symport (periplasm)	1	iJO1366	0
ACMANAptspp	N-acetyl-D-mannosamine transport via PTS  (periplasm)	0	iJO1366	0
GSNK	guanosine kinase	0	iJO1366	0
MDH	malate dehydrogenase	1	iJO1366	0
SHK3Dr	shikimate dehydrogenase	1	iJO1366	0
TYRTA	tyrosine transaminase	1	iJO1366	0
ASPK	aspartate kinase	1	iJO1366	0
ASPT	L-aspartase	0	iJO1366	0
PTAr	phosphotransacetylase	1	iJO1366	0
LPLIPAL2ATE180	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)	0	iJO1366	0
5DGLCNR	5-dehydro-D-gluconate reductase	1	iJO1366	0
CYTBDpp	cytochrome oxidase bd (ubiquinol-8: 2 protons) (periplasm)	0	iJO1366	0
ACPPAT1411	acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)	0	iJO1366_genetic_unlumping	0
GTPCII2	GTP cyclohydrolase II (25drapp)	0	iJO1366	0
2Fe2S_to_SufA_by_IscU	2Fe2S_to_SufA_by_IscU	0	M_protein_recon	0
PLIPA1G141pp	Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm)	0	iJO1366	0
MG2tpp	magnesium (+2) transport in via diffusion	0	iJO1366	0
MAN6Pt6_2pp	Mannose-6-phosphate transport via phosphate antiport (periplasm)	0	iJO1366	0
PLIPA1G181pp	Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)	0	iJO1366	0
2Fe2S_to_ErpA_by_IscU	2Fe2S_to_ErpA_by_IscU	0	M_protein_recon	0
MMM	Methylmalonyl-CoA mutase	0	iJO1366	0
METSOX1abcpp	L-methionine S-oxide transport via ABC system (periplasm)	0	iJO1366	0
EAR140x1	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)	0	iJO1366_genetic_unlumping	0
TDSR21	thiol:disulfide reductase (DsbG)	0	iJO1366_genetic_unlumping	0
UAPGR	UDP-N-acetylenolpyruvoylglucosamine reductase	0	iJO1366	0
TMDPP	thymidine phosphorylase	1	iJO1366	0
AACPS51	acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	0	iJO1366_genetic_unlumping	0
DURADx	dihydrouracil dehydrogenase (NAD)	1	iJO1366	0
PTA2	Phosphate acetyltransferase	0	iJO1366	0
MEPCT	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0	iJO1366	0
PROabcpp	L-proline transport via ABC system (periplasm)	0	iJO1366	0
MALTATr	maltose O-acetyltransferase	1	iJO1366	0
PETNT181pp	phosphoethanolamine transferase (c-C16:1)	0	iJO1366	0
CLPNH120pp	cardiolipin hydrolase (periplasm, n-C12:0)	0	iJO1366	0
FECRMexs	ferrichrome Fe(III)-loading reaction (spontaneous)	0	iJO1366	1
FE3HOXtonex	Fe(III)hydroxamine transport via ton system (extracellular)	0	iJO1366	0
FEOXAMR2	ferroxamine reductase	0	iJO1366	0
FEOXAMR3	ferroxamine reductase	0	iJO1366	0
FEOXAMR1	ferroxamine reductase	0	iJO1366	0
ACt4pp	Na+/Acetate symport (periplasm)	0	iJO1366	0
H2O2tex	hydrogen peroxide transport via diffusion (external)	1	iJO1366	0
OROTtex	Orotate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
2Fe2S_to_ErpA_by_IscA	2Fe2S_to_ErpA_by_IscA	0	M_protein_recon	0
MLTGY4pp	murein lytic transglycosylase (murein4px4p4p) (periplasm)	0	iJO1366	0
ADPRDP	ADPribose diphosphatase	0	iJO1366	0
HXPRT	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	0	iJO1366	0
SUCOAS	succinyl-CoA synthetase (ADP-forming)	1	iJO1366	0
APCS	aminopropylcadaverine synthase	0	iJO1366	0
EAR181y1	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)	0	iJO1366_genetic_unlumping	0
TMAOR2	Trimethylamine N-oxide reductase (demethylmenaquinol 8)	0	iJO1366	0
FE2tpp	iron (+2) transport in via permease (no H+)	0	iJO1366	0
ENTCS	enterochelin synthase	0	iJO1366	0
GMHEPAT	D-glycero-D-manno-hepose 1-phosphate adenyltransferase	0	iJO1366	0
EGMEACPR1	Enoylglutaryl-[ACP] methyl ester reductase	0	iJO1366_genetic_unlumping	0
ACACt2pp	acetoacetate transport via proton symport  (periplasm)	1	iJO1366	0
PLIPA1A180pp	Phospholipase A1 (phosphatidate, n-C18:0) (periplasm)	0	iJO1366	0
LPLIPAL1A140pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)	0	iJO1366	0
PPAKr	Propionate kinase	1	iJO1366	0
CTBTabcpp	crotonobetaine transport via ABC system (periplasm)	0	iJO1366	0
DDCAtexi	Fatty acid (dodecanoate) transport via facilitated irreversible diffusion (extracellular to periplasm)	0	iJO1366	0
GF6PTA	glutamine-fructose-6-phosphate transaminase	0	iJO1366	0
FA161ACPHi1	fatty-acyl-ACP hydrolase	0	iJO1366_genetic_unlumping	0
RNDR32	ribonucleoside-diphosphate reductase (CDP)	0	iJO1366_genetic_unlumping	0
PRAMPC	phosphoribosyl-AMP cyclohydrolase	0	iJO1366	0
NTP3pp	nucleoside-triphosphatase (GTP) (periplasm)	0	iJO1366	0
GLUABUTt7pp	4-aminobutyrate/glutamate antiport (periplasm)	1	iJO1366	0
ASO3t8pp	arsenite efflux via ATP hydrolysis (periplasm)	0	iJO1366	0
CYSS	cysteine synthase	0	iJO1366	0
2AGPGAT160	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0)	0	iJO1366	0
FEOXAMexs	ferroxamine Fe3-loading reaction (spontaneous)	0	iJO1366	1
HEXt2rpp	hexanoate transport via proton symport, reversible (periplasm)	1	iJO1366	0
ANHMK	1,6-anhydrous-N-Acetylmuramate kinase	0	iJO1366	0
3OAR1801	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)	1	iJO1366_genetic_unlumping	0
CBMKr	Carbamate kinase	1	iJO1366	0
ADK1	adenylate kinase	1	iJO1366	0
INSt2rpp	inosine transport in via proton symport, reversible (periplasm)	1	iJO1366	0
ACPS11	acyl-carrier protein synthase	0	iJO1366_genetic_unlumping	0
DCAtex	Decanoate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ASNt2rpp	L-asparagine reversible transport via proton symport (periplasm)	1	iJO1366	0
MECDPS	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0	iJO1366	0
NACtex	Nicotinic acid transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ACALDtex	acetaldehyde transport via diffusion (extracellular to periplasm)	1	iJO1366	0
G3PAT1611	glycerol-3-phosphate acyltransferase (C16:1)	0	iJO1366_genetic_unlumping	0
IMPC	IMP cyclohydrolase	1	iJO1366	0
IMPD	IMP dehydrogenase	0	iJO1366	0
HOPNTAL	4-hydroxy-2-oxopentanoate aldolase	0	iJO1366	0
CLIPAabctex	cold lipid A transport via ABC system (periplasm to extracellular)	0	iJO1366	0
PSD161	Phosphatidylserine decarboxylase (n-C16:1)	0	iJO1366	0
OMPHHX3	2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	0	iJO1366	0
PPKr	polyphosphate kinase	1	iJO1366	0
IPDDI	isopentenyl-diphosphate D-isomerase	1	iJO1366	0
dpm_import	dpm_import	0	M_protein_recon	0
DURIPP	deoxyuridine phosphorylase	1	iJO1366	0
CYSSADS	L-cysteine sulfinic acid desulfurase	0	iJO1366	0
DALAt2pp	D-alanine transport in via proton symport (periplasm)	0	iJO1366	0
3HAD1811	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1)	0	iJO1366_genetic_unlumping	0
DAPDC	diaminopimelate decarboxylase	0	iJO1366	0
SERASr	(L-seryl)adenylate synthase	1	iJO1366	0
EAR141x1	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)	0	iJO1366_genetic_unlumping	0
ISETACtex	isethionate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
SPMS	spermidine synthase	0	iJO1366	0
ASPCT	aspartate carbamoyltransferase	0	iJO1366	0
ATPS4rpp	ATP synthase (four protons for one ATP) (periplasm)	1	iJO1366	0
PPPNt2rpp	3-phenylpropionate transport via proton symport, reversible (periplasm)	1	iJO1366	0
PYDAMtpp	pyridoxamine import	0	iJO1366	0
ACGAM1Ptex	N-acetyl-D-glucosamine 1-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NTP3	nucleoside-triphosphatase (GTP)	0	iJO1366	0
NTP1	nucleoside-triphosphatase (ATP)	0	iJO1366	0
DAGK181	diacylglycerol kinase (n-C18:1)	0	iJO1366	0
DAGK180	diacylglycerol kinase (n-C18:0)	0	iJO1366	0
PA120abcpp	phosphatidate transport via ABC system (n-C12:0, periplasm)	0	iJO1366	0
INSTtex	inositol transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FUM	fumarase	1	iJO1366	0
DAPE	diaminopimelate epimerase	1	iJO1366	0
PROt4pp	Na+/Proline-L symporter (periplasm)	0	iJO1366	0
TDPAGTA	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	0	iJO1366	0
GALURt2rpp	D-galacturonate transport via proton symport, reversible (periplasm)	1	iJO1366	0
NO3t7pp	nitrate transport in via nitrite antiport (periplasm)	0	iJO1366	0
ABUTtex	4-aminobutyrate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FRULYSDG	Fructoselysine phosphate deglycase	1	iJO1366	0
LYStex	L-lysine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GPDDA1pp	Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)	0	iJO1366	0
AGPAT1801	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	0	iJO1366_genetic_unlumping	0
AGM4PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm)	0	iJO1366	0
PYDXPP	Pyridoxal 5-phosphate phosphatase	0	iJO1366	0
IscU_Fe_loading	IscU_Fe_loading	0	M_protein_recon	0
GTHOXtex	glutathione (ox) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CCGS	7-cyano-7-carbaguanine synthase	0	iJO1366	0
IPPMIb	2-isopropylmalate hydratase	1	iJO1366	0
PLIPA1A181pp	Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)	0	iJO1366	0
LPLIPAL1A141pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)	0	iJO1366	0
TMPK	thiamine-phosphate kinase	0	iJO1366	0
SGDS	Succinylglutamate desuccinylase	0	iJO1366	0
ACACT5r	acetyl-CoA C-acyltransferase (decanoyl-CoA) (r)	1	iJO1366	0
ASNNpp	L-asparaginase	0	iJO1366	0
FRD2	fumarate reductase	0	iJO1366	0
FRD3	fumarate reductase	0	iJO1366	0
PACALDt2rpp	phenylacetaldehyde reversible transport via proton symport (periplasm)	1	iJO1366	0
UDPGLCURtex	UDP-D-glucuronate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
SUCBZS	O-succinylbenzoate-CoA synthase	0	iJO1366	0
ORPT	orotate phosphoribosyltransferase	1	iJO1366	0
ALAGLUE	L-alanyl-gamma-glutamate epimerase	1	iJO1366	0
HISt2rpp	L-histidine reversible transport via proton symport (periplasm)	1	iJO1366	0
TDPADGAT	dTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase	0	iJO1366	0
FE3DHBZSabcpp	ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm)	0	iJO1366	0
SUCBZL	o-succinylbenzoate-CoA ligase	0	iJO1366	0
PGSA120	Phosphatidylglycerol synthase (n-C12:0)	0	iJO1366	0
ASR	arsenate reductase	0	iJO1366	0
FACOAL181t2pp	fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling)	0	iJO1366	0
AST	Arginine succinyltransferase	0	iJO1366	0
5DGLCNt2rpp	5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)	1	iJO1366	0
PLIPA2A141pp	Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)	0	iJO1366	0
ALCD19	alcohol dehydrogenase (glycerol)	1	iJO1366	0
ALLabcpp	D-allose transport via ABC system (periplasm)	0	iJO1366	0
L__LACtex	L-lactate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FRULYSK	Fructoselysine Kinase	0	iJO1366	0
PPM2	phosphopentomutase 2 (deoxyribose)	1	iJO1366	0
FRULYSE	fructoselysine 3-epimerase	1	iJO1366	0
TDPDRE	dTDP-4-dehydrorhamnose 3,5-epimerase	0	iJO1366	0
LIPAabcpp	lipid A transport via ABC system (periplasm)	0	iJO1366	0
GALCTNtex	D-galactonate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
IGPDH	imidazoleglycerol-phosphate dehydratase	0	iJO1366	0
TDPDRR	dTDP-4-dehydrorhamnose reductase	0	iJO1366	0
PRATPP	phosphoribosyl-ATP pyrophosphatase	0	iJO1366	0
HYPOE	hypothetical enyme	0	iJO1366	0
MAN6Ptex	Mannose 6-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GALM2pp	aldose-1-epimerase	0	iJO1366	0
L__LACt2rpp	L-lactate reversible transport via proton symport (periplasm)	1	iJO1366	0
PGAMT	phosphoglucosamine mutase	1	iJO1366	0
EDTXS41	Endotoxin Synthesis (myristoyl transferase)	0	iJO1366_genetic_unlumping	0
PLIPA1E140pp	Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm)	0	iJO1366	0
PLIPA2G120pp	Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm)	0	iJO1366	0
GAMtex	D-glucosamine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NADPHQR2	NADPH Quinone Reductase (Ubiquinone-8)	0	iJO1366	0
FACOAE181	fatty-acid-CoA thioesterase (octadecenoate)	0	iJO1366	0
PGP120abcpp	phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)	0	iJO1366	0
ACMAMUT	UDP-N-acetyl-D-mannosaminuronic acid transferase	0	iJO1366	0
CYTD	cytidine deaminase	0	iJO1366	0
NDPK8	nucleoside-diphosphate kinase (ATP:dADP)	1	iJO1366	0
DSERDHr	D-serine dehydrogenase	1	iJO1366	0
NDPK2	nucleoside-diphosphate kinase (ATP:UDP)	1	iJO1366	0
NDPK3	nucleoside-diphosphate kinase (ATP:CDP)	1	iJO1366	0
NDPK1	nucleoside-diphosphate kinase (ATP:GDP)	1	iJO1366	0
NDPK6	nucleoside-diphosphate kinase (ATP:dUDP)	1	iJO1366	0
NDPK7	nucleoside-diphosphate kinase (ATP:dCDP)	1	iJO1366	0
NDPK4	nucleoside-diphosphate kinase (ATP:dTDP)	1	iJO1366	0
NDPK5	nucleoside-diphosphate kinase (ATP:dGDP)	1	iJO1366	0
AACPS81	acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	0	iJO1366_genetic_unlumping	0
GLYC3Ptex	Glycerol-3-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
S_transfer_to_SufBCD_mod_1:2Fe2S_mod_2:fe2	S_transfer_to_SufBCD_mod_1:2Fe2S_mod_2:fe2	0	M_protein_recon	0
FLDR22	flavodoxin reductase (NADPH)	0	iJO1366_genetic_unlumping	0
PLIPA2E180pp	Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)	0	iJO1366	0
CA2t3pp	calcium (Ca+2) transport out via proton antiport (periplasm)	0	iJO1366	0
ACALDtpp	acetaldehyde reversible transport (periplasm)	1	iJO1366	1
ALPATE160pp1	apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)	0	iJO1366_genetic_unlumping	0
GLCURtex	D-glucuronat transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NTD9pp	5_prime_-nucleotidase (GMP)	0	iJO1366	0
NI2tex	nickel transport via diffusion (extracellular to periplasm)	1	iJO1366	0
URAt2pp	uracil transport in via proton symport (periplasm)	0	iJO1366	0
ASPabcpp	L-aspartate transport via ABC system (periplasm)	0	iJO1366	0
ALLTAMH	allantoate amidohydrolase	0	iJO1366	0
MAN1PT2	mannose-1-phosphate guanylyltransferase (GDP)	0	iJO1366	0
SHCHD2	sirohydrochlorin dehydrogenase (NAD)	0	iJO1366	0
2AGPGAT161	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1)	0	iJO1366	0
2AGPEAT141	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1)	0	iJO1366	0
2AGPEAT140	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0)	0	iJO1366	0
ARBTNR2	aerobactin reductase	0	iJO1366	0
DIMPtex	dIMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
THRPtex	phospho-L-threonine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ARBTNR1	aerobactin reductase	0	iJO1366	0
GHMT2r	glycine hydroxymethyltransferase, reversible	1	iJO1366	0
MLDCP1Bpp	murein L,D-carboxypeptidase (murein4p4p) (periplasm)	0	iJO1366	0
MOAT2	3-deoxy-D-manno-octulosonic acid transferase	0	iJO1366	0
N2Otpp	nitrious oxide transport (diffusion)	1	iJO1366	1
MANtex	D-mannose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ARGabcpp	L-arginine transport via ABC system (periplasm)	0	iJO1366	0
IPMD	3-isopropylmalate dehydrogenase	0	iJO1366	0
LACZ	b-galactosidase	0	iJO1366	0
LPLIPAL2ATE120	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)	0	iJO1366	0
RNDR3b4	ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
RNDR3b1	ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
RNDR3b2	ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
RNDR3b3	ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
IPDPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)	0	iJO1366	0
FACOAE180	fatty-acid-CoA thioesterase (octadecanoate)	0	iJO1366	0
SULRi	sulfite reductase (NADPH2)	0	iJO1366	0
PLIPA1E181pp	Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)	0	iJO1366	0
THMabcpp	thiamine transport via ABC system (periplasm)	0	iJO1366	0
GAPD	glyceraldehyde-3-phosphate dehydrogenase	1	iJO1366	0
LPLIPAL2G160	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)	0	iJO1366	0
LPLIPAL2G161	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)	0	iJO1366	0
INOSTt4pp	Na+/myo-inositol symporter (periplasm)	0	iJO1366	0
GMPtex	GMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
3OAR1811	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)	0	iJO1366_genetic_unlumping	0
FCLT	Ferrochelatase	0	iJO1366	0
