,genome_region,unique_name,protein_length,Oobatake_Keq_20C,Oobatake_Keq_21C,Oobatake_Keq_22C,Oobatake_Keq_23C,Oobatake_Keq_24C,Oobatake_Keq_25C,Oobatake_Keq_26C,Oobatake_Keq_27C,Oobatake_Keq_28C,Oobatake_Keq_29C,Oobatake_Keq_30C,Oobatake_Keq_31C,Oobatake_Keq_32C,Oobatake_Keq_33C,Oobatake_Keq_34C,Oobatake_Keq_35C,Oobatake_Keq_36C,Oobatake_Keq_37C,Oobatake_Keq_38C,Oobatake_Keq_39C,Oobatake_Keq_40C,Oobatake_Keq_41C,Oobatake_Keq_42C,Oobatake_Keq_43C,Oobatake_Keq_44C,Oobatake_Keq_45C,Oobatake_Keq_46C,Oobatake_Keq_47C,Oobatake_Keq_48C,Oobatake_Keq_49C,Oobatake_Keq_50C,Oobatake_Keq_51C,Oobatake_Keq_52C,Oobatake_Keq_53C,Oobatake_Keq_54C,Oobatake_Keq_55C,Oobatake_Keq_56C,Oobatake_Keq_57C,Oobatake_Keq_58C,Oobatake_Keq_59C,Oobatake_Keq_60C,Oobatake_Keq_61C,Oobatake_Keq_62C,Oobatake_Keq_63C,Oobatake_Keq_64C,Oobatake_Keq_65C
114,b2260,EG12437,451.0,6.133606020880004e-17,7.805985312327498e-17,1.0442208610768269e-16,1.4672865260835963e-16,2.1642381434404771e-16,3.348703829810547e-16,5.43185721083772e-16,9.230866007983915e-16,1.642425929488281e-15,3.0578010334090438e-15,5.953160604768463e-15,1.2112665717291894e-14,2.574117176762678e-14,5.71031210109772e-14,1.321552988052209e-13,3.189014178860254e-13,8.019236132389496e-13,2.1002710162327116e-12,5.725956694504296e-12,1.6241240300483576e-11,4.790271657790462e-11,1.4684042546596274e-10,4.675775467549059e-10,1.5458429595320015e-09,5.303531416388982e-09,1.8872976746683123e-08,6.962763294548162e-08,2.661842170908915e-07,1.0539956908924687e-06,4.3206645452133934e-06,1.8328191130975228e-05,8.041757362176084e-05,0.0003647979129730064,0.001710149852944396,0.008281509771842608,0.04140893915721145,0.21370082930869883,1.1378018728217065,6.247391535428822,35.36129911296639,206.24492985493234,1239.066119495895,7664.691863630364,48799.920968282604,319672.43030970276,2153736.471178485
115,b1444,G6755,474.0,2.2405135792322597e-13,3.6564136205392975e-13,6.263829886677746e-13,1.125672208806525e-12,2.1207337602999118e-12,4.1858317336553925e-12,8.650122126733216e-12,1.87040300958131e-11,4.2291428350317814e-11,9.993312711840343e-11,2.466302148330441e-10,6.353402488106742e-10,1.7074074251782165e-09,4.783985466741074e-09,1.3967519755272317e-08,4.247016866388874e-08,1.3441445617710457e-07,4.425586441703482e-07,1.5150519469336872e-06,5.389995956235073e-06,1.991724514827497e-05,7.640626526784125e-05,0.0003041373221539608,0.0012555581474004008,0.0053730234479963035,0.023823573646302602,0.1093945836742228,0.519975510464498,2.557222020972356,13.006355583828377,68.38335756443001,371.50233764154973,2084.493028086328,12074.83502560149,72180.60961182356,445079.6745180811,2829793.1116215643,18543667.86806871,125195121.11886299,870480746.1896102,6230781185.727129,45895625808.49445,347761705151.6197,2709644655709.8823,21702198583443.6,178607135782828.56
116,b1896,EG11751,474.0,4.579248001567398e-18,5.9819714564009484e-18,8.235775588867308e-18,1.1941638651906118e-17,1.822286159060003e-17,2.924563589081526e-17,4.932880164351076e-17,8.738616893806106e-17,1.6247984606647438e-16,3.1687450727212065e-16,6.477787311061377e-16,1.387210567703227e-15,3.110020445968353e-15,7.294946318524954e-15,1.78918708598421e-14,4.585692035643441e-14,1.2274787477354254e-13,3.4295037427991487e-13,9.995596197154555e-13,3.0373985813414715e-12,9.617664522387765e-12,3.171573714518373e-11,1.0886377015986808e-10,3.8874490767192917e-10,1.4434161638362608e-09,5.569804053459104e-09,2.2324871769000575e-08,9.290115025195091e-08,4.0116379691200395e-07,1.7967159033274196e-06,8.342296881300953e-06,4.0136073712197794e-05,0.00019999747447698902,0.0010317031091909724,0.0055071714415424735,0.030405480528688987,0.17355337673935442,1.0237251232966875,6.237586124143643,39.24181057762216,254.80018492259384,1706.8293177576197,11790.819688310692,83962.96534545874,616098.4356706919,4656526.272971957
117,b1897,EG11752,266.0,1.1735490313575162e-05,1.3510989154926143e-05,1.600695650320934e-05,1.9507280658017966e-05,2.4444674278850997e-05,3.148524408569798e-05,4.16680690158748e-05,5.663877290122975e-05,7.904628977217342e-05,0.00011322745147030205,0.00016640725853324072,0.00025083784636843634,0.0003876736884582249,0.0006141103916316024,0.0009967585440760415,0.0016571260580570055,0.002821005421835136,0.004915841456568248,0.008766014244866336,0.015991293366668664,0.02983395422759958,0.056905528118279786,0.1109396986603645,0.22099513086454195,0.4496946830127827,0.9344800390221131,1.9825273525446439,4.292858790738302,9.484956413103832,21.378150262552154,49.14024573106533,115.16616541156206,275.12016734376226,669.7627549638626,1661.166802210893,4196.558878361785,10795.85016245622,28274.88875440744,75374.42317962367,204468.3339890142,564297.8311863476,1584067.3387302277,4521950.925970579,13124124.110870903,38718071.84971542,116081745.95721048
118,b0344,EG10527,1024.0,1.4285941095501088e-64,4.557297618158563e-64,1.6131008992051756e-63,6.326300988799459e-63,2.7451139879456712e-62,1.3161047845776167e-61,6.962201321627104e-61,4.0583000368034715e-60,2.603199447168124e-59,1.8351406579219e-58,1.4199442733950198e-57,1.2043786049684962e-56,1.118413793561009e-55,1.13567946491164e-54,1.259495881551424e-53,1.5237270507713296e-52,2.0085212227902954e-51,2.881385609138993e-50,4.4935163383666934e-49,7.609266314526893e-48,1.3976210251255997e-46,2.7813261926960506e-45,5.990496984609851e-44,1.3949593526152072e-42,3.50827820663955e-41,9.519471134387054e-40,2.78404932806991e-38,8.767013056727689e-37,2.969672379305891e-35,1.080998866531804e-33,4.2245982978418935e-32,1.7708373293498378e-30,7.95427107564125e-29,3.8251784534149686e-27,1.9676115344627494e-25,1.0816223424752189e-23,6.348604889381473e-22,3.975304421498912e-20,2.653262856974174e-18,1.8859991281664148e-16,1.426568569008687e-14,1.1473011031903508e-12,9.802669140650654e-11,8.89092368412205e-09,8.553487638503024e-07,8.721602725548148e-05
119,b1734,EG10144,450.0,2.347861067619527e-22,4.154294857609625e-22,7.718196175512336e-22,1.5046516088725413e-21,3.0758862086831207e-21,6.5892447591854535e-21,1.4782683002641326e-20,3.470951440439391e-20,8.524148388255643e-20,2.188236517591522e-19,5.868348800910696e-19,1.6430754295355822e-18,4.800255878549385e-18,1.4624659012932082e-17,4.643810339249243e-17,1.5359854834745879e-16,5.289124632833709e-16,1.895082908629317e-15,7.0613460484638805e-15,2.7348417040371793e-14,1.100363600083824e-13,4.597023868056621e-13,1.9931237313970425e-12,8.963803760520039e-12,4.17962913643969e-11,2.019576502121301e-10,1.010771232369166e-09,5.237345961645652e-09,2.808240028795048e-08,1.5574832401893046e-07,8.930652279191046e-07,5.292012330448076e-06,3.2392640017338935e-05,0.00020472567939768994,0.0013354082945862124,0.008986477332937849,0.06236185330858225,0.44609322413399505,3.2880223777809143,24.961708270586822,195.10774675841515,1569.5242208827294,12989.420446958964,110554.64547877922,967317.7508623092,8697770.336862344
120,b1208,EG11294,283.0,1.5837647912478117e-08,1.9914558081521073e-08,2.581406226293513e-08,3.447998607069425e-08,4.743784642789338e-08,6.719776153030412e-08,9.796795876185619e-08,1.4694092849861997e-07,2.2665410006060823e-07,3.5940290393188166e-07,5.856449137905746e-07,9.803067081477354e-07,1.6850266386200305e-06,2.9731272531799827e-06,5.383059567585979e-06,9.997769574296193e-06,1.9040871314869448e-05,3.717354327652422e-05,7.437044449615295e-05,0.00015242072073174217,0.00031990782843294694,0.0006873928184202685,0.0015116401610643232,0.003401113850893288,0.007826925083060576,0.01841739844746196,0.044300048366135616,0.10889112197327624,0.27344403417833485,0.701308767274777,1.8365120955037872,4.909108354969124,13.391154565038553,37.26695831575032,105.78058535990662,306.16198005814255,903.3344726267622,2716.3658276601914,8322.659459797365,25975.47698578623,82563.34976351848,267195.86262059154,880214.5017863424,2950956.4540277785,10065910.972028404,34926997.07398272
121,b2162,EG12030,313.0,5.198969006669087e-12,7.982545621596122e-12,1.2669151815217756e-11,2.0774812278557632e-11,3.518152227679444e-11,6.150176576234457e-11,1.1093443848432982e-10,2.0637843598276416e-10,3.958197501159927e-10,7.823204446233708e-10,1.5927497818834474e-09,3.338953200982174e-09,7.204434298372007e-09,1.5993579116620395e-08,3.651570143328919e-08,8.571094990829825e-08,2.067533525152871e-07,5.12351157002312e-07,1.303837505551058e-06,3.406150273857549e-06,9.131350339113859e-06,2.5112248145689306e-05,7.082169147114346e-05,0.0002047528702557728,0.000606640951257451,0.0018413170897746546,0.005723738033756176,0.018215722891790305,0.05933237776394216,0.19773380033383176,0.6740326784427766,2.3494208732405437,8.371269747389878,30.482117580590643,113.39571798423117,430.84604308047403,1671.4732993149628,6619.24292134345,26750.387745491807,110292.94393885013,463816.1770350717,1988890.1757218787,8694212.889634045,38734116.65633191,175829543.2607375,813049965.0222572
122,b0306,G6176,239.0,5.957396388331598e-05,7.638316440962615e-05,0.00010039084296072891,0.00013520667197382738,0.0001865366719943596,0.0002635415679444502,0.00038116386105257045,0.0005641739413355629,0.0008543113105113994,0.001323080564566452,0.0020950317811132373,0.003390769819585813,0.0056076447883274564,0.009473494709292764,0.016344152094541046,0.02878815300624827,0.05175389346048213,0.0949358941906862,0.17764712578425249,0.33900812056591717,0.6595864764207818,1.3080680086280312,2.6434719037510206,5.442461040611092,11.412591150733196,24.368853127376834,52.97158312594119,117.19375762198717,263.82611552514516,604.2023773715741,1407.3412422927993,3333.2749598606183,8026.041265594445,19642.434050708376,48849.41491630169,123424.49875287895,316760.05530355603,825575.5868846395,2184702.3755587703,5868803.5400533,16000839.536719887,44267716.85740393,124250759.54755856,353749740.50813407,1021402849.8439368,2990347667.6413894
123,b0307,G6177,475.0,1.0451684038142634e-11,1.232490183744495e-11,1.5293314267139213e-11,1.9954474063224106e-11,2.7359214581332597e-11,3.939129406025938e-11,5.951729226550715e-11,9.430825405714508e-11,1.5661791535372587e-10,2.7242320931993553e-10,4.960066881574771e-10,9.447253591792579e-10,1.881204585290647e-09,3.913997842125513e-09,8.503637333610262e-09,1.9281362396418323e-08,4.560080098738637e-08,1.1242568379156121e-07,2.887865880662291e-07,7.724502457914128e-07,2.1503693436353984e-06,6.226945488974342e-06,1.8746934348230266e-05,5.864832836021801e-05,0.0001905598511287567,0.0006427482682207167,0.002249420382445231,0.008164132477114202,0.03071508138678153,0.1197266852409911,0.4833105310673958,2.019569342781599,8.731573139224936,39.042192594480774,180.46515219679839,861.950039765669,4252.214741871829,21657.58266141348,113837.76292870914,617257.9402718694,3451245.204339524,19890284.73581686,118111414.57111977,722371165.0110625,4548632703.746606,29477443545.666336
124,b2033,EG11984,196.0,3.641145283517209e-06,3.952465326706841e-06,4.389761664402603e-06,4.986795013024297e-06,5.79264260589817e-06,6.878211862408708e-06,8.346202003702857e-06,1.0346408873423544e-05,1.309943506664843e-05,1.6933796483058834e-05,2.234464414527321e-05,3.0087783273335005e-05,4.1332023470881485e-05,5.790908420352272e-05,8.272862859299394e-05,0.00012047620578593915,0.0001788018274382505,0.000270369908438803,0.00041644015376408183,0.0006532033032797441,0.0010431359392059675,0.0016956138588340563,0.0028048185043228016,0.004720348241913564,0.008080457306942193,0.014066726339211272,0.024897130971459857,0.04479299234433186,0.08189964946650498,0.152150442284778,0.28713948855853966,0.5503661984916489,1.0711778225536956,2.1165838680857365,4.2450987949551715,8.64040408973688,17.8439475614929,37.38318647234888,79.43450502189957,171.1629232535984,373.9375286254926,828.1320410441883,1858.8086657628946,4227.939813988719,9743.329491933007,22745.577324384907
125,b2032,EG11985,372.0,4.568937239835119e-36,1.1467577077160722e-35,2.9940380258881944e-35,8.127025484639801e-35,2.2922278390540323e-34,6.714328765506775e-34,2.0414391790899108e-33,6.439218602105622e-33,2.1060567125079314e-32,7.138842202765964e-32,2.506630383174066e-31,9.112653008247187e-31,3.428323528166175e-30,1.3341195538838033e-29,5.367602182487858e-29,2.231712153319719e-28,9.584533170978597e-28,4.249954168747942e-27,1.9448515862485404e-26,9.180976735475547e-26,4.468950587771048e-25,2.2420909884098282e-24,1.1589144541742369e-23,6.169103821899064e-23,3.380570601893605e-22,1.9062611560426e-21,1.1056787722686843e-20,6.594197054218009e-20,4.0421819328199415e-19,2.5458204356715228e-18,1.6467853150147367e-17,1.0936670763063367e-16,7.454458798527143e-16,5.2128597847422146e-15,3.7386362891010293e-14,2.749021243816518e-13,2.071682762088617e-12,1.599570331384287e-11,1.2649549558497708e-10,1.0242291437491022e-09,8.488486094979145e-09,7.198417687609451e-08,6.244276069902533e-07,5.539006163942697e-06,5.022900852282632e-05,0.0004655008708768896
126,b0521,EG12384,297.0,16423092.818006432,14908111.082557727,13985959.574823158,13554131.116135092,13563493.298404302,14008945.38298332,14927589.715314213,16403760.00930262,18581826.609411847,21689480.33707623,26076705.05904678,32279644.978085365,41125331.52244066,53905035.7943945,72665053.75122342,100701897.14765052,143419203.6748159,209835362.19616202,315281257.45072496,486311284.60697544,769800281.5612912,1250092847.200128,2081910426.280324,3554631100.0136538,6220122906.471549,11151583736.521555,20477195914.590305,38500459830.82413,74095170147.23357,145918841201.6534,293968719690.53217,605663988619.0923,1275785498483.7695,2746723876925.2397,6042569608597.378,13579295114305.148,31164700618788.74,73023352710802.88,174645815847019.25,426224424366843.2,1061182071713463.9,2694648577202771.5,6976952698554754.0,1.8415057704597164e+16,4.953563895914971e+16,1.3576724311152938e+17
127,b1773,G6960,278.0,3.5441880553748995e-17,5.703619385694015e-17,9.433351225431485e-17,1.602868712255556e-16,2.796943499261341e-16,5.010291865076614e-16,9.21039339901107e-16,1.7368958682788704e-15,3.358897915176509e-15,6.6588085869663495e-15,1.3527717020981305e-14,2.8153637767601252e-14,6.000432043760436e-14,1.309262212292232e-13,2.9236614452317173e-13,6.679533997767571e-13,1.5608034855551065e-12,3.7290620489859455e-12,9.106859340827356e-12,2.2726132365324946e-11,5.793519451761303e-11,1.5083199012844407e-10,4.0091690076691243e-10,1.0876842549193674e-09,3.011052526929627e-09,8.503192628958756e-09,2.448932408159511e-08,7.190966416471831e-08,2.152284350090282e-07,6.564502762450014e-07,2.0397798705215317e-06,6.455577533016822e-06,2.080414347819734e-05,6.825298476106316e-05,0.00022790096015613194,0.0007743199785164143,0.0026763513879674594,0.009408364642155647,0.03363062004817221,0.12221038121582461,0.45137545367043,1.694064149133146,6.45937672856487,25.01660053772656,98.39028750928118,392.8918443557119
128,b2256,G7169,296.0,6.472932515373557e-12,6.9456089348200395e-12,7.698732069213974e-12,8.811230753322385e-12,1.0408165604918379e-11,1.268372059872968e-11,1.5939378886600552e-11,2.064754979101763e-11,2.7558837469263976e-11,3.788558527706977e-11,5.362112717571817e-11,7.810473444955222e-11,1.1703922249692386e-10,1.8035732069642591e-10,2.857080377172119e-10,4.650909819980849e-10,7.777194104732075e-10,1.3354345278376638e-09,2.3538796354268408e-09,4.257527474111748e-09,7.899397654313846e-09,1.5029609780807425e-08,2.9313971141203077e-08,5.859127067689307e-08,1.1997275017494296e-07,2.515856592430129e-07,5.401406022869152e-07,1.186892772017883e-06,2.6685037305588195e-06,6.136851816635623e-06,1.4431671029623702e-05,3.46939898231493e-05,8.523810366606948e-05,0.0002139598255504926,0.0005485653303253636,0.001436159189014972,0.0038382832117318843,0.010469246123592714,0.02913554351179666,0.08270792213158752,0.23942852046221924,0.7066420708093868,2.1257368389110463,6.516268342287438,20.349905248772274,64.72853086689295
129,b3803,EG10433,393.0,3.7761056599946307e+27,2.1239418229228816e+27,1.2470100904628687e+27,7.638011261951718e+26,4.877883184487353e+26,3.246270455531405e+26,2.2501175021527768e+26,1.623533989446634e+26,1.2187796533269994e+26,9.51419265150943e+25,7.7193415175135595e+25,6.506269260626884e+25,5.693933257576086e+25,5.171416574407451e+25,4.872084682432516e+25,4.759076348741043e+25,4.81759655625063e+25,5.0517099291933515e+25,5.4846611579917745e+25,6.162694695890375e+25,7.163244622627636e+25,8.609516378330842e+25,1.0695272078548553e+26,1.3726693481649398e+26,1.8193680769664934e+26,2.4893033224165305e+26,3.514489735158317e+26,5.118008771989871e+26,7.684640737765896e+26,1.189218927179982e+27,1.8960510141494704e+27,3.11332717101195e+27,5.262897352035405e+27,9.155699444400446e+27,1.6385811206418464e+28,3.0157797878395606e+28,5.7060315456767415e+28,1.1094845883202533e+29,2.216219175397446e+29,4.546343728996366e+29,9.574712612840845e+29,2.069478450994267e+30,4.589099218534422e+30,1.0437271106509967e+31,2.4339011347255205e+31,5.817557329955832e+31
130,b2467,EG12410,191.0,0.32931967004938917,0.33794263141466263,0.3541398918884075,0.37886982923903384,0.4136824612141629,0.4608786134207197,0.5237579294528343,0.6069924544347168,0.7171836090494655,0.8636927288488074,1.0598860042738307,1.325015095267493,1.6870838860643442,2.1872615078692976,2.8867454266086554,3.8775472991398994,5.2996253717960515,7.368392919597813,10.41937024296935,14.9814632737371,21.898554899549932,32.533509284870625,49.114274666212054,75.32764624554937,117.34934961027992,185.65116703157494,298.20693459118854,486.24422046284104,804.6789766250324,1351.2583304081381,2302.0718113224157,3978.162302591399,6971.862615886406,12389.06438552843,22318.929072189054,40754.56164779909,75417.31866181937,141410.92056749229,268619.70352387585,516848.08724899235,1007131.4973471772,1987177.8462691542,3969580.741970032,8026771.476022333,16426970.147932809,34019445.5889103
131,b0968,G6502,92.0,0.08893152929942873,0.08923112083443605,0.0904103164982728,0.09249182925835668,0.09552477821491927,0.09958648460747732,0.10478562380842218,0.11126690452296611,0.1192175474672435,0.12887595645315594,0.14054312514423892,0.15459751549248543,0.17151439567546603,0.19189095850706658,0.21647898599702117,0.2462274233169758,0.2823380328086416,0.32633839463736947,0.38017801479679875,0.44635534633519175,0.5280863401807657,0.6295290191723664,0.7560839382488489,0.9147978578587577,1.1149083732842535,1.3685818321967085,1.6919173868130994,2.106318980996168,2.6403780942757797,3.3324684046722286,4.2343368168194395,5.416094648209243,6.973184437037018,9.036145704971021,11.784362251460593,15.465496178324207,20.42307700567858,27.135832832846795,36.27399618715031,48.780247390153406,65.98656025266358,89.78357346415622,122.86711217574488,169.09847503027262,234.03313727923157,325.6997464473704
